year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers
2025,Andhra Pradesh,Chemicals,1441786.0,3.0,0.0043165467625899,44.22495703074083,22.185576696861546,41.67,100.0,100.0,61.78,41.67,69.02,80.69,65.2,1.0,1.0,4.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Rajasthan,Chemicals,1521722.0,13.0,0.0123927550047664,13.040381433805548,1.8797659731447205,58.33,91.67,58.33,51.61,83.33,68.65,71.15,65.48,2.0,2.0,3.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Gujarat,Chemicals,2295700.0,63.0,0.0243055555555555,-3.451061539437028,4.337346049570767,75.0,41.67,75.0,40.89,100.0,66.51,59.01,60.6,3.0,5.0,5.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Telangana,Chemicals,1481185.0,17.0,0.0101250744490768,12.31106834675555,6.729794326326077,50.0,83.33,83.33,41.75,66.67,65.02,70.02,59.19,4.0,3.0,6.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Maharashtra,Chemicals,3821420.0,65.0,0.0146992311171415,-3.3518333725167104,-2.7780397840896476,100.0,50.0,16.67,54.91,91.67,62.65,51.81,67.31,5.0,8.0,2.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Tamil Nadu,Chemicals,2896553.0,13.0,0.0075406032482598,5.726427034643122,-1.627674744085328,91.67,75.0,25.0,70.65,50.0,62.46,60.8,71.19,6.0,4.0,1.0,Moderate Opportunity,"Economic Strength, Industry Growth"
2025,Madhya Pradesh,Chemicals,1416661.0,11.0,0.0116648992576882,0.0,1.6432287115958566,33.33,62.5,50.0,39.94,75.0,52.15,53.2,46.98,7.0,6.0,9.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,West Bengal,Chemicals,1662856.0,8.0,0.0088397790055248,-3.850028646172776,-3.3369963801700986,66.67,33.33,8.33,63.0,58.33,45.93,38.85,52.23,8.0,10.0,8.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Karnataka,Chemicals,2696034.0,8.0,0.0032167269802975,-23.685717163111207,-1.0626542093374325,83.33,16.67,33.33,72.55,16.67,44.51,38.68,55.1,9.0,11.0,7.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Uttarakhand,Chemicals,293455.0,1.0,0.0037735849056603,0.0,3.938861869606192,8.33,62.5,66.67,54.32,25.0,43.36,52.74,40.46,10.0,7.0,10.0,Lower Opportunity,"Startup Momentum, Industry Growth"
2025,Rajasthan,Computer Vision,1521722.0,3.0,0.0028598665395614,44.22495703074083,1.8797659731447205,54.55,100.0,63.64,71.01,90.91,76.02,79.66,73.12,1.0,1.0,3.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Tamil Nadu,Computer Vision,2896553.0,4.0,0.0023201856148491,25.99210498948732,-1.627674744085328,90.91,90.0,27.27,86.7,81.82,75.34,72.93,82.19,2.0,3.0,1.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Gujarat,Computer Vision,2295700.0,4.0,0.0015432098765432,10.064241629820891,4.337346049570767,72.73,70.0,81.82,76.98,54.55,71.21,73.08,72.55,3.0,2.0,4.0,High Opportunity,"Startup Momentum, Underpenetration"
2025,Maharashtra,Computer Vision,3821420.0,3.0,0.0006784260515603,14.471424255333186,-2.7780397840896476,100.0,80.0,18.18,94.98,9.09,60.45,62.45,77.22,4.0,5.0,2.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Andhra Pradesh,Computer Vision,1441786.0,1.0,0.0014388489208633,0.0,22.185576696861546,36.36,45.0,100.0,71.73,45.45,59.71,63.28,55.97,5.0,4.0,7.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Telangana,Computer Vision,1481185.0,3.0,0.0017867778439547,-9.143970358393016,6.729794326326077,45.45,20.0,90.91,66.35,63.64,57.27,53.91,53.0,6.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Odisha,Computer Vision,751750.0,1.0,0.0021505376344086,0.0,1.0242117102315706,18.18,45.0,45.45,58.48,72.73,47.97,47.9,43.82,7.0,8.0,10.0,Moderate Opportunity,"Industry Presence, Underpenetration"
2025,West Bengal,Computer Vision,1662856.0,1.0,0.0011049723756906,0.0,-3.3369963801700986,63.64,45.0,9.09,85.57,36.36,47.93,45.14,58.31,8.0,9.0,6.0,Moderate Opportunity,"Underpenetration, Economic Strength"
2025,Karnataka,Computer Vision,2696034.0,2.0,0.0008041817450743,-12.64195352637011,-1.0626542093374325,81.82,10.0,36.36,89.64,18.18,47.2,40.52,58.89,9.0,10.0,5.0,Moderate Opportunity,"Underpenetration, Economic Strength"
2025,Madhya Pradesh,Computer Vision,1416661.0,1.0,0.0010604453870625,0.0,1.6432287115958566,27.27,45.0,54.55,67.3,27.27,44.28,48.3,45.55,10.0,7.0,9.0,Lower Opportunity,"Underpenetration, Startup Momentum"
2025,Arunachal Pradesh,Construction,40196.0,6.0,0.24,44.22495703074083,40.572110883624866,7.14,100.0,100.0,30.94,92.86,66.19,76.19,50.71,1.0,1.0,4.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Andhra Pradesh,Construction,1441786.0,58.0,0.0834532374100719,18.336844122387276,22.185576696861546,50.0,78.57,92.86,23.11,64.29,61.77,66.77,53.36,2.0,2.0,2.0,High Opportunity,"Startup Momentum, Industry Growth"
2025,Gujarat,Construction,2295700.0,182.0,0.070216049382716,16.87514935933374,4.337346049570767,78.57,64.29,64.29,35.23,50.0,58.48,58.48,58.43,3.0,3.0,1.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Madhya Pradesh,Construction,1416661.0,93.0,0.0986214209968186,29.32172759105125,1.6432287115958566,42.86,92.86,42.86,15.06,78.57,54.44,58.37,48.09,4.0,4.0,8.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Jammu & Kashmir,Construction,206673.0,71.0,0.2817460317460317,17.292044753436684,14.020744690430842,14.29,71.43,85.71,0.0,100.0,54.29,57.86,37.14,5.0,5.0,13.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Bihar,Construction,969815.0,134.0,0.19533527696793,10.617337559120866,9.256208162890168,35.71,57.14,78.57,8.77,85.71,53.18,53.54,41.2,6.0,7.0,10.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Rajasthan,Construction,1521722.0,81.0,0.0772163965681601,8.738037300289214,1.8797659731447205,64.29,50.0,50.0,29.53,57.14,50.19,48.05,48.86,7.0,8.0,7.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Uttarakhand,Construction,293455.0,23.0,0.0867924528301886,20.94692408966412,3.938861869606192,21.43,85.71,57.14,15.06,71.43,50.16,56.58,40.95,8.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Industry Presence"
2025,Maharashtra,Construction,3821420.0,228.0,0.0515603799185888,1.197718640592571,-2.7780397840896476,100.0,21.43,14.29,49.16,28.57,42.69,33.76,53.32,9.0,11.0,3.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Karnataka,Construction,2696034.0,102.0,0.0410132689987937,6.265856918261115,-1.0626542093374325,85.71,42.86,28.57,41.75,7.14,41.21,39.78,50.38,10.0,10.0,5.0,Moderate Opportunity,"Economic Strength, Industry Growth"
2025,Tamil Nadu,Dating Matrimonial,2896553.0,2.0,0.0011600928074245,0.0,-1.627674744085328,85.71,50.0,42.86,94.53,85.71,71.76,64.26,76.93,1.0,2.0,2.0,High Opportunity,"Underpenetration, Economic Strength"
2025,Maharashtra,Dating Matrimonial,3821420.0,4.0,0.0009045680687471,10.064241629820891,-2.7780397840896476,100.0,100.0,28.57,91.63,28.57,69.76,73.33,83.2,2.0,1.0,1.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Rajasthan,Dating Matrimonial,1521722.0,1.0,0.0009532888465204,0.0,1.8797659731447205,42.86,50.0,85.71,80.96,42.86,60.48,63.69,60.0,3.0,3.0,5.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Karnataka,Dating Matrimonial,2696034.0,1.0,0.0004020908725371,0.0,-1.0626542093374325,71.43,50.0,57.14,95.12,14.29,57.59,59.38,67.11,4.0,4.0,3.0,Moderate Opportunity,"Underpenetration, Economic Strength"
2025,West Bengal,Dating Matrimonial,1662856.0,1.0,0.0011049723756906,0.0,-3.3369963801700986,57.14,50.0,14.29,85.57,71.43,55.69,51.04,61.39,5.0,6.0,4.0,Moderate Opportunity,"Underpenetration, Industry Presence"
2025,Madhya Pradesh,Dating Matrimonial,1416661.0,1.0,0.0010604453870625,0.0,1.6432287115958566,28.57,50.0,71.43,67.3,57.14,54.89,57.39,51.62,6.0,5.0,6.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Uttarakhand,Dating Matrimonial,293455.0,2.0,0.0075471698113207,,3.938861869606192,14.29,,100.0,48.85,100.0,,,,,,,Lower Opportunity,"Startup Momentum, Industry Presence"
2025,Gujarat,Design,2295700.0,20.0,0.007716049382716,115.44346900318838,4.337346049570767,76.92,100.0,69.23,53.1,100.0,79.85,80.62,75.93,1.0,1.0,1.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Telangana,Design,1481185.0,10.0,0.0059559261465157,25.99210498948732,6.729794326326077,53.85,76.92,76.92,50.38,69.23,65.46,68.54,61.27,2.0,2.0,5.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Maharashtra,Design,3821420.0,31.0,0.0070104025327905,0.0,-2.7780397840896476,100.0,53.85,15.38,62.73,84.62,63.32,53.7,69.59,3.0,8.0,2.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Rajasthan,Design,1521722.0,3.0,0.0028598665395614,44.22495703074083,1.8797659731447205,61.54,92.31,53.85,71.01,23.08,60.36,68.43,65.92,4.0,3.0,3.0,High Opportunity,"Industry Growth, Underpenetration"
2025,Uttarakhand,Design,293455.0,2.0,0.0075471698113207,25.99210498948732,3.938861869606192,15.38,76.92,61.54,48.85,92.31,59.0,62.85,50.04,5.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Bihar,Design,969815.0,2.0,0.0029154518950437,25.99210498948732,9.256208162890168,30.77,76.92,84.62,57.44,38.46,57.64,66.49,54.16,6.0,4.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Tamil Nadu,Design,2896553.0,8.0,0.0046403712296983,-23.685717163111207,-1.627674744085328,92.31,15.38,23.08,77.43,61.54,53.95,42.02,62.46,7.0,12.0,4.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Andhra Pradesh,Design,1441786.0,2.0,0.0028776978417266,-20.62994740159002,22.185576696861546,46.15,23.08,100.0,66.26,30.77,53.25,54.02,51.42,8.0,7.0,9.0,Moderate Opportunity,"Startup Momentum, Underpenetration"
2025,Karnataka,Design,2696034.0,8.0,0.0032167269802975,-7.168223327744416,-1.0626542093374325,84.62,30.77,30.77,72.55,46.15,52.97,46.05,60.99,9.0,10.0,6.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,West Bengal,Design,1662856.0,6.0,0.0066298342541436,-5.008574840700353,-3.3369963801700986,69.23,38.46,7.69,67.98,76.92,52.06,43.6,57.32,10.0,11.0,7.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Andhra Pradesh,Education,1441786.0,49.0,0.0705035971223021,17.7673606017982,22.185576696861546,46.15,92.31,100.0,24.83,92.31,71.12,76.12,58.99,1.0,1.0,2.0,High Opportunity,"Startup Momentum, Industry Growth"
2025,Jammu & Kashmir,Education,206673.0,19.0,0.0753968253968253,46.84780191517228,14.020744690430842,7.69,100.0,92.31,14.38,100.0,62.88,71.72,45.85,2.0,2.0,9.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Bihar,Education,969815.0,48.0,0.0699708454810495,10.064241629820891,9.256208162890168,30.77,84.62,84.62,16.28,84.62,60.18,65.56,47.96,3.0,3.0,7.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Telangana,Education,1481185.0,96.0,0.0571768910065515,6.712357359481946,6.729794326326077,53.85,76.92,76.92,23.47,69.23,60.08,63.16,53.2,4.0,4.0,5.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Tamil Nadu,Education,2896553.0,102.0,0.0591647331786542,-3.0694412150361616,-1.627674744085328,92.31,53.85,23.08,46.63,76.92,58.56,50.86,62.45,5.0,7.0,1.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Gujarat,Education,2295700.0,64.0,0.0246913580246913,-2.9428998718965427,4.337346049570767,76.92,61.54,69.23,40.62,7.69,51.2,55.43,55.26,6.0,5.0,4.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,Karnataka,Education,2696034.0,137.0,0.0550864495375955,-8.18455003484856,-1.0626542093374325,84.62,30.77,30.77,40.8,61.54,49.7,41.24,53.01,7.0,8.0,6.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Maharashtra,Education,3821420.0,181.0,0.0409317051108095,-7.675510922335027,-2.7780397840896476,100.0,38.46,15.38,49.98,23.08,45.38,39.61,56.53,8.0,9.0,3.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Uttarakhand,Education,293455.0,14.0,0.0528301886792452,-2.273519408117486,3.938861869606192,15.38,69.23,61.54,23.79,53.85,44.76,51.3,37.14,9.0,6.0,11.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,West Bengal,Education,1662856.0,47.0,0.0519337016574585,-3.313722892767479,-3.3369963801700986,69.23,46.15,7.69,39.3,46.15,41.71,37.48,47.18,10.0,10.0,8.0,Moderate Opportunity,"Economic Strength, Industry Growth"
2025,Andhra Pradesh,Enterprise Software,1441786.0,13.0,0.018705035971223,63.032441550291594,22.185576696861546,41.67,100.0,100.0,42.38,83.33,73.48,80.98,63.55,1.0,1.0,1.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Telangana,Enterprise Software,1481185.0,40.0,0.0238237045860631,15.441567326431937,6.729794326326077,50.0,66.67,75.0,31.43,100.0,64.62,63.37,55.26,2.0,3.0,6.0,High Opportunity,"Industry Presence, Startup Momentum"
2025,Rajasthan,Enterprise Software,1521722.0,17.0,0.0162059103908484,19.348319192733697,1.8797659731447205,58.33,75.0,58.33,46.4,66.67,60.95,62.61,58.92,3.0,5.0,4.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Tamil Nadu,Enterprise Software,2896553.0,32.0,0.0185614849187935,-2.000538994071077,-1.627674744085328,91.67,41.67,25.0,57.44,75.0,58.15,48.99,63.07,4.0,7.0,2.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Gujarat,Enterprise Software,2295700.0,32.0,0.0123456790123456,2.174590985807079,4.337346049570767,75.0,50.0,66.67,47.72,50.0,57.88,56.21,58.48,5.0,6.0,5.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,Jammu & Kashmir,Enterprise Software,206673.0,3.0,0.0119047619047619,44.22495703074083,14.020744690430842,8.33,91.67,91.67,40.75,33.33,53.15,67.32,45.56,6.0,2.0,10.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Karnataka,Enterprise Software,2696034.0,52.0,0.020908725371934,-8.101269158731018,-1.0626542093374325,83.33,8.33,33.33,47.4,91.67,52.81,38.23,53.39,7.0,11.0,8.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Maharashtra,Enterprise Software,3821420.0,64.0,0.0144730890999547,-5.977942735829133,-2.7780397840896476,100.0,25.0,16.67,55.27,58.33,51.05,39.8,59.08,8.0,9.0,3.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Bihar,Enterprise Software,969815.0,7.0,0.010204081632653,20.507113208761503,9.256208162890168,25.0,83.33,83.33,42.97,16.67,50.26,62.76,47.06,9.0,4.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,West Bengal,Enterprise Software,1662856.0,11.0,0.0121546961325966,6.917810999860885,-3.3369963801700986,66.67,58.33,8.33,58.21,41.67,46.64,44.98,54.13,10.0,8.0,7.0,Lower Opportunity,"Economic Strength, Industry Growth"
2025,Jammu & Kashmir,Events,206673.0,3.0,0.0119047619047619,44.22495703074083,14.020744690430842,7.69,100.0,92.31,40.75,100.0,68.15,77.0,53.76,1.0,1.0,8.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Andhra Pradesh,Events,1441786.0,4.0,0.0057553956834532,10.064241629820891,22.185576696861546,46.15,46.15,100.0,58.44,76.92,65.53,65.15,58.3,2.0,4.0,7.0,High Opportunity,"Startup Momentum, Industry Presence"
2025,Maharashtra,Events,3821420.0,22.0,0.0049751243781094,30.059144685138705,-2.7780397840896476,100.0,84.62,15.38,66.44,53.85,64.06,62.13,73.78,3.0,6.0,1.0,High Opportunity,"Economic Strength, Industry Growth"
2025,Telangana,Events,1481185.0,7.0,0.004169148302561,32.63524026321307,6.729794326326077,53.85,92.31,76.92,56.35,38.46,63.58,72.04,63.06,4.0,2.0,4.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Gujarat,Events,2295700.0,9.0,0.0034722222222222,21.644039911467992,4.337346049570767,76.92,69.23,69.23,65.81,30.77,62.39,65.47,66.67,5.0,3.0,2.0,Moderate Opportunity,"Economic Strength, Industry Growth"
2025,Karnataka,Events,2696034.0,14.0,0.0056292722155207,15.867554829548336,-1.0626542093374325,84.62,61.54,30.77,64.59,61.54,60.61,56.76,66.3,6.0,7.0,3.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Uttarakhand,Events,293455.0,2.0,0.0075471698113207,25.99210498948732,3.938861869606192,15.38,76.92,61.54,48.85,92.31,59.0,62.85,50.04,7.0,5.0,10.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,West Bengal,Events,1662856.0,6.0,0.0066298342541436,14.471424255333186,-3.3369963801700986,69.23,53.85,7.69,67.98,84.62,56.67,49.75,61.16,8.0,8.0,6.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Rajasthan,Events,1521722.0,6.0,0.0057197330791229,-9.143970358393016,1.8797659731447205,61.54,15.38,53.85,63.36,69.23,52.67,44.6,52.86,9.0,10.0,9.0,Moderate Opportunity,"Industry Presence, Underpenetration"
2025,Tamil Nadu,Events,2896553.0,5.0,0.0029002320185614,0.0,-1.627674744085328,92.31,30.77,23.08,84.31,15.38,49.17,44.17,62.98,10.0,11.0,5.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Gujarat,Fashion,2295700.0,88.0,0.0339506172839506,15.576429093134902,4.337346049570767,76.92,46.15,69.23,38.31,100.0,66.12,58.82,60.72,1.0,4.0,4.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Andhra Pradesh,Fashion,1441786.0,6.0,0.0086330935251798,44.22495703074083,22.185576696861546,46.15,96.15,100.0,54.14,15.38,62.37,75.64,60.86,2.0,1.0,3.0,High Opportunity,"Startup Momentum, Industry Growth"
2025,Telangana,Fashion,1481185.0,29.0,0.0172721858248957,38.144978847331615,6.729794326326077,53.85,84.62,76.92,34.83,53.85,60.81,66.58,56.6,3.0,3.0,5.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Maharashtra,Fashion,3821420.0,96.0,0.0217096336499321,16.96070952851465,-2.7780397840896476,100.0,53.85,15.38,52.1,69.23,58.11,50.04,64.86,4.0,7.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Tamil Nadu,Fashion,2896553.0,30.0,0.0174013921113689,10.891823393038823,-1.627674744085328,92.31,38.46,23.08,58.16,61.54,54.71,46.25,61.3,5.0,9.0,2.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Jammu & Kashmir,Fashion,206673.0,3.0,0.0119047619047619,44.22495703074083,14.020744690430842,7.69,96.15,92.31,40.75,30.77,53.53,68.73,46.07,6.0,2.0,8.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Rajasthan,Fashion,1521722.0,33.0,0.0314585319351763,5.629519164543795,1.8797659731447205,61.54,15.38,53.85,38.04,92.31,52.22,41.84,47.56,7.0,10.0,7.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Uttarakhand,Fashion,293455.0,7.0,0.0264150943396226,20.507113208761503,3.938861869606192,15.38,65.38,61.54,34.37,76.92,50.72,54.37,41.85,8.0,6.0,11.0,Moderate Opportunity,"Industry Presence, Industry Growth"
2025,Bihar,Fashion,969815.0,7.0,0.010204081632653,20.507113208761503,9.256208162890168,30.77,65.38,84.62,42.97,23.08,49.36,58.02,45.97,9.0,5.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Karnataka,Fashion,2696034.0,42.0,0.0168878166465621,6.265856918261115,-1.0626542093374325,84.62,23.08,30.77,49.93,46.15,46.91,38.83,52.67,10.0,11.0,6.0,Moderate Opportunity,"Economic Strength, Underpenetration"
2025,Tamil Nadu,Finance Technology,2896553.0,60.0,0.0348027842227378,2.3264108093813185,-1.627674744085328,91.67,75.0,25.0,51.06,100.0,68.55,61.88,70.32,1.0,4.0,1.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Rajasthan,Finance Technology,1521722.0,35.0,0.0333651096282173,3.032132495213924,1.8797659731447205,58.33,83.33,58.33,37.45,83.33,64.16,65.41,59.57,2.0,2.0,2.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Bihar,Finance Technology,969815.0,19.0,0.0276967930029154,13.48455252486973,9.256208162890168,25.0,91.67,91.67,26.59,58.33,58.65,68.65,48.81,3.0,1.0,7.0,High Opportunity,"Industry Growth, Startup Momentum"
2025,Karnataka,Finance Technology,2696034.0,84.0,0.0337756332931242,-11.4548784238371,-1.0626542093374325,83.33,33.33,33.33,43.55,91.67,57.04,46.21,57.23,4.0,8.0,3.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Gujarat,Finance Technology,2295700.0,60.0,0.0231481481481481,-1.6131853193803058,4.337346049570767,75.0,50.0,75.0,41.34,41.67,56.6,56.18,56.57,5.0,6.0,5.0,Moderate Opportunity,"Economic Strength, Startup Momentum"
2025,Andhra Pradesh,Finance Technology,1441786.0,10.0,0.014388489208633,0.0,22.185576696861546,41.67,58.33,100.0,45.82,8.33,50.83,59.58,48.74,6.0,5.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Maharashtra,Finance Technology,3821420.0,133.0,0.0300768882858435,-14.661313148206023,-2.7780397840896476,100.0,16.67,16.67,50.97,66.67,50.19,36.86,56.96,7.0,11.0,4.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Uttarakhand,Finance Technology,293455.0,5.0,0.0188679245283018,70.99759466766969,3.938861869606192,8.33,100.0,66.67,38.63,33.33,49.39,63.56,44.09,8.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,West Bengal,Finance Technology,1662856.0,30.0,0.0331491712707182,-5.896397111897144,-3.3369963801700986,66.67,41.67,8.33,43.74,75.0,47.08,39.58,49.79,9.0,10.0,6.0,Moderate Opportunity,"Industry Presence, Economic Strength"
2025,Madhya Pradesh,Finance Technology,1416661.0,23.0,0.024390243902439,1.492757390610744,1.6432287115958566,33.33,66.67,50.0,28.04,50.0,45.61,49.77,41.75,10.0,7.0,10.0,Lower Opportunity,"Industry Growth, Startup Momentum"
2025,Andhra Pradesh,Food & Beverages,1441786.0,44.0,0.0633093525179856,22.39034103416604,22.185576696861546,50.0,92.31,92.86,26.01,71.43,66.52,72.87,57.69,1.0,1.0,2.0,High Opportunity,"Startup Momentum, Industry Growth"
2025,Bihar,Food & Beverages,969815.0,48.0,0.0699708454810495,18.28992229188444,9.256208162890168,35.71,84.62,78.57,16.28,85.71,60.18,64.66,48.95,2.0,2.0,7.0,High Opportunity,"Industry Presence, Industry Growth"
2025,Maharashtra,Food & Beverages,3821420.0,324.0,0.073270013568521,3.527100998852428,-2.7780397840896476,100.0,38.46,14.29,48.8,92.86,58.88,46.08,63.05,3.0,8.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Gujarat,Food & Beverages,2295700.0,140.0,0.0540123456790123,10.77206971090552,4.337346049570767,78.57,61.54,64.29,35.87,35.71,55.2,56.21,56.64,4.0,4.0,3.0,High Opportunity,"Economic Strength, Startup Momentum"
2025,Rajasthan,Food & Beverages,1521722.0,63.0,0.0600571973307912,12.710045297240802,1.8797659731447205,64.29,69.23,50.0,31.57,57.14,54.45,55.19,53.32,5.0,5.0,5.0,Moderate Opportunity,"Industry Growth, Economic Strength"
2025,Karnataka,Food & Beverages,2696034.0,158.0,0.0635303578608765,-0.2100846524083266,-1.0626542093374325,85.71,30.77,28.57,40.34,78.57,52.79,42.41,54.69,6.0,9.0,4.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,Jammu & Kashmir,Food & Beverages,206673.0,11.0,0.0436507936507936,30.059144685138705,14.020744690430842,14.29,100.0,85.71,23.34,14.29,47.52,63.95,41.29,7.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum"
2025,Telangana,Food & Beverages,1481185.0,87.0,0.0518165574746873,8.560069654394841,6.729794326326077,57.14,53.85,71.43,24.42,21.43,45.65,49.45,44.52,8.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Economic Strength"
2025,Odisha,Food & Beverages,751750.0,29.0,0.0623655913978494,13.18511959629507,1.0242117102315706,28.57,76.92,35.71,17.01,64.29,44.5,48.54,39.06,9.0,7.0,11.0,Moderate Opportunity,"Industry Growth, Industry Presence"
2025,Uttarakhand,Food & Beverages,293455.0,24.0,0.090566037735849,-1.3515170267812016,3.938861869606192,21.43,23.08,57.14,14.52,100.0,43.23,37.41,31.11,10.0,11.0,13.0,Moderate Opportunity,"Industry Presence, Startup Momentum"
2025,Tamil Nadu,Green Technology,2896553.0,40.0,0.0232018561484918,0.8474980349111538,-1.627674744085328,92.31,76.92,23.08,55.13,92.31,67.95,62.18,71.16,1.0,4.0,1.0,High Opportunity,"Economic Strength, Industry Presence"
2025,Gujarat,Green Technology,2295700.0,52.0,0.0200617283950617,-3.013899970482148,4.337346049570767,76.92,61.54,69.23,42.56,84.62,66.97,63.51,63.54,2.0,3.0,2.0,High Opportunity,"Industry Presence, Economic Strength"
2025,Rajasthan,Green Technology,1521722.0,20.0,0.0190657769304099,5.566719197800074,1.8797659731447205,61.54,84.62,53.85,43.78,69.23,62.6,64.91,60.83,3.0,2.0,5.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Uttarakhand,Green Technology,293455.0,8.0,0.030188679245283,25.99210498948732,3.938861869606192,15.38,100.0,61.54,31.75,100.0,61.73,68.27,50.29,4.0,1.0,8.0,High Opportunity,"Industry Growth, Industry Presence"
2025,Maharashtra,Green Technology,3821420.0,86.0,0.0194482134780642,-4.260580066027575,-2.7780397840896476,100.0,38.46,15.38,53.14,76.92,56.78,45.63,62.87,5.0,9.0,3.0,Moderate Opportunity,"Economic Strength, Industry Presence"
2025,West Bengal,Green Technology,1662856.0,16.0,0.0176795580110497,7.166457967424877,-3.3369963801700986,69.23,92.31,7.69,52.33,61.54,56.62,57.77,61.85,6.0,7.0,4.0,Moderate Opportunity,"Industry Growth, Economic Strength"
2025,Andhra Pradesh,Green Technology,1441786.0,8.0,0.0115107913669064,-3.850028646172776,22.185576696861546,46.15,50.0,100.0,49.16,30.77,55.22,60.02,51.67,7.0,5.0,7.0,Moderate Opportunity,"Startup Momentum, Industry Growth"
2025,Karnataka,Green Technology,2696034.0,43.0,0.0172899075190993,-7.311703891312737,-1.0626542093374325,84.62,23.08,30.77,49.66,53.85,48.39,39.55,53.36,8.0,11.0,6.0,Moderate Opportunity,"Economic Strength, Industry Presence"
